time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.00797373360003,0.049639154672,11.7973436543,0.00137474045833,6.26890095004,0.0,0.0479704165418,0.102855255869,2.82309364242,-0.0341268695369,-0.0490008103477,0.0,482.24086990297405,481.8339474558722,480.4354506513511,482.16795805936374
1.3800000000000008,0.0111392298679,0.0558298828361,11.9684375472,6.28298609605,6.26580577073,0.0,0.0578319381865,0.103332142853,2.87989046395,-0.0138665725308,-0.0573339633844,0.0,430.8934028332713,430.18652631288364,430.1458041226212,431.85789954125056
1.4400000000000008,0.0149575186487,0.0620227163199,12.1429039532,6.2823446423,6.26225205935,0.0,0.0697751834382,0.103025938684,2.93550855466,-0.00499539510051,-0.0633138917073,0.0,431.09322558202547,430.58503219100504,430.20753269302327,430.95814322379664
1.5000000000000009,0.0196117127852,0.068184374276,12.3229846804,6.28176221388,6.25822454284,0.0,0.0857728814398,0.102318313497,3.06682942877,-0.0213631827554,-0.0761077270283,0.0,455.3668897525266,454.33897158792263,455.5500881424217,454.23950137142043
1.560000000000001,0.025287473589,0.074289265445,12.5098457295,6.28077268861,6.25328646588,0.0,0.103888961227,0.101064926594,3.16160110951,-0.00819534298364,-0.0990736661429,0.0,444.90677980775587,443.0166263419099,444.0638508683857,445.1427879566576
1.620000000000001,0.0321119864849,0.0803050727014,12.7009478168,6.27982451308,6.24731618125,0.0,0.12415130649,0.0994019564761,3.20831872969,-0.0388448709396,-0.100380435701,0.0,429.9042681478426,429.7846282528114,430.5079666682036,427.9066394201095
1.680000000000001,0.0404042709722,0.0861823235729,12.8985965647,6.27761255801,6.24179412738,0.0,0.152885035998,0.0962529530167,3.37945557917,-0.0331766324502,-0.079119236711,0.0,467.2478017616145,468.89552739296033,468.7716090186086,469.2113132598749
1.740000000000001,0.0504700230267,0.0918315132207,13.1048132693,6.2755585064,6.23714307075,0.0,0.183114466086,0.0918449101287,3.49406596095,-0.0364374652577,-0.074494440248,0.0,452.2804905333967,452.6481660849273,452.5807990624115,452.3177967656446
1.8000000000000012,0.0625352671585,0.0971568614605,13.3197931456,6.2731438224,6.23222564701,0.0,0.219557924031,0.0854119336908,3.67134645127,-0.049218241386,-0.104245213841,0.0,473.7091273282464,471.41030825636193,472.25840002382506,471.2707442873026
1.8600000000000012,0.076644815044,0.102091371268,13.5403613514,6.27060992196,6.22604832328,0.0,0.251309055107,0.0788316013275,3.68085937679,-0.0310214711522,-0.100495030179,0.0,420.6198621392082,420.93466419024304,420.1968948935345,421.7703522179975
1.9200000000000013,0.0927212427188,0.106599365663,13.7606774373,6.26869388589,6.22066231381,0.0,0.285052384937,0.0712749705592,3.66303030597,-0.0338239424441,-0.0741201776917,0.0,411.02047014862217,413.3436735651904,411.63793675620394,411.38938482424163
1.9800000000000013,0.110986930969,0.110602648069,13.9811338734,6.26629756468,6.21652519598,0.0,0.324185301201,0.0619729643687,3.6854095147,-0.0564181273096,-0.0602285762326,0.0,424.6359607400456,425.82212289347405,426.22535385795493,424.2888162691718
2.0400000000000014,0.131600567267,0.114018263612,14.2018467045,6.26257431904,6.21325356398,0.0,0.363228995703,0.0515807085012,3.67169514565,-0.0767718777835,-0.0450487531326,0.0,412.55263286435354,413.8885642480202,414.54671686783945,412.75093151465757
2.1000000000000014,0.154925353903,0.116646072057,14.4262116141,6.25773342616,6.20995330377,0.0,0.414524491495,0.0355183211721,3.80665235978,-0.0899404759058,-0.100795114645,0.0,462.9252435086216,458.51441324191484,461.855718222237,460.8108072961483
2.1600000000000015,0.18140815674,0.118204008708,14.6585865752,6.25210436776,6.20373317644,0.0,0.468854027441,0.0158395030246,3.93865375074,-0.102983066422,-0.110138443423,0.0,461.46559330869604,460.7184336553844,461.75472396913244,460.7174102105582
2.2200000000000015,0.211168137666,0.118504225853,14.897395905,6.24547523023,6.19720170703,0.0,0.52377254133,-0.00645008144536,4.02127772964,-0.132961907324,-0.106414337451,0.0,446.6172014951557,446.9104825562451,448.5183275485366,446.06538739185703
2.2800000000000016,0.244391937895,0.117311075747,15.1415881709,6.23841227427,6.1912034152,0.0,0.584279956453,-0.0340580573658,4.1180133278,-0.0976426366757,-0.0894837125927,0.0,451.1817555341251,452.5381104336188,451.2171997948186,454.04675522360344
2.3400000000000016,0.281400254798,0.114306557414,15.3919438352,6.2329468844,6.18632101698,0.0,0.649814298451,-0.0666526171664,4.2266759038,-0.0804544663052,-0.0687453466593,0.0,456.63144427060223,458.2775930692766,455.5982711733388,456.9636895321891
2.4000000000000017,0.322335351693,0.109289524239,15.6477583546,6.22800851587,6.18230356815,0.0,0.715054507639,-0.10104208661,4.30010642957,-0.0862908635043,-0.0636037735591,0.0,446.62957466125414,447.0454284920542,447.2853107943708,446.80422271325955
2.4600000000000017,0.367361748259,0.102055387221,15.9089416861,6.22261060887,6.1790737794,0.0,0.786133106106,-0.140610686811,4.40550081675,-0.0985628169878,-0.0392364351191,0.0,456.7890165927768,458.7262380480651,458.06474084125375,457.0811026302031
2.520000000000002,0.416668546401,0.0923591514783,16.1760013996,6.21646034049,6.1767250131,0.0,0.8576157534,-0.183176100118,4.49603639712,-0.111852225756,-0.0389660995423,0.0,454.5981943366123,454.61913179025345,454.1644489946335,453.0881878898891
2.580000000000002,0.470068344407,0.0801344758633,16.4462258944,6.20952700896,6.17434516047,0.0,0.922570186239,-0.224913443824,4.51128325772,-0.124231373348,-0.0410979323455,0.0,430.9516124921593,430.77050498318096,431.88937676898666,430.83138613981026
2.640000000000002,0.527534419473,0.0651914451213,16.7185069258,6.20239134361,6.17147141889,0.0,0.993177169826,-0.27385735936,4.56441402365,-0.110014150483,-0.0671341983303,0.0,445.6918234197205,443.5568995521717,442.2023256417819,443.35915592761654
2.700000000000002,0.589382812103,0.0471152298018,16.9947241018,6.19616006853,6.16699845033,0.0,1.0687984282,-0.329279084461,4.64235428084,-0.0937491299314,-0.0966072462364,0.0,452.6634159521228,450.28046655646153,452.40917345947884,453.70772412384804
2.760000000000002,0.65615363266,0.0253757534825,17.2780607383,6.19047297977,6.16182712898,0.0,1.15740300807,-0.395924198326,4.80134138636,-0.0969394054546,-0.0708793758359,0.0,477.14415571427054,479.098612270471,477.8262808659452,477.576032898745
2.820000000000002,0.727618523032,6.78598304912e-05,17.5649853504,6.18442326399,6.15805861936,0.0,1.22508550456,-0.44815973889,4.76282530751,-0.110027327564,-0.0502275119202,0.0,415.99975164612687,417.80116945556426,418.0935499081629,416.94188446570854
2.880000000000002,0.803949304012,-0.0290666421297,17.855488139,6.17866512597,6.15595604007,0.0,1.31943509301,-0.523583179099,4.91974724634,-0.0769739233716,-0.0150133284591,0.0,477.9169429894283,480.5930757193734,477.5616895206302,480.06883701216725
2.940000000000002,0.885397316104,-0.0623712019087,18.1508832383,6.17437415493,6.15484466569,0.0,1.39555418257,-0.586948461084,4.92660080021,-0.0623807383455,-0.0266747017952,0.0,435.0063136972225,434.02859042723645,433.1008690475238,434.32254599411266
3.000000000000002,0.971804350591,-0.099867213101,18.4495500244,6.1702384276,6.15318467948,0.0,1.48475746084,-0.663255645065,5.02835621842,-0.0871138066154,-0.0297272529235,0.0,465.3674901923499,465.1283020064981,464.64864165553644,462.7016894973982
3.0600000000000023,1.06361872678,-0.14205360527,18.7544933492,6.16542266975,6.15174625691,0.0,1.57578762941,-0.743404807616,5.13575925583,-0.0692323115878,-0.0144203735602,0.0,466.7631907443823,467.95632734443075,466.83703382301667,468.22544299684023
3.1200000000000023,1.16056483718,-0.188830172711,19.0632222531,6.16202119377,6.15067203234,0.0,1.65578669835,-0.816127776196,5.15497380374,-0.0391560583077,-0.0259843203308,0.0,441.28272591084186,440.3270052255712,440.31852046594275,442.79754801769815
3.1800000000000024,1.26308531769,-0.240711222537,19.3787245686,6.16163037178,6.149092202,0.0,1.76157661111,-0.913232402393,5.36065064779,0.0247428713399,-0.0270319298002,0.0,498.4267427281748,498.3501023451282,495.64004233682675,500.31464906002543
3.2400000000000024,1.37165126514,-0.298116414255,19.7041050607,6.16293223167,6.14729901917,0.0,1.85734360675,-1.00004530272,5.48464624626,0.0147808454699,-0.0363118781599,0.0,476.3926136568348,475.68216151977543,477.28236666544416,476.5213000990965
3.3000000000000025,1.48537654465,-0.360162202151,20.0324215321,6.16447012478,6.14489657289,0.0,1.93366510781,-1.06805273909,5.45924806989,0.0414180321754,-0.048794864097,0.0,431.004654238879,429.94721420242666,430.5278112149569,432.77629157165364
3.3600000000000025,1.604436814,-0.426866899275,20.3643189453,6.16674879153,6.1414888163,0.0,2.03519913924,-1.15508717351,5.6031422878,0.0300155993612,-0.0819478804363,0.0,485.68400601580134,483.1884059687723,483.61849882181565,482.75930467286634
3.4200000000000026,1.72856159284,-0.4978557748,20.6971936365,6.16834646808,6.1365359065,0.0,2.10268459199,-1.21114986456,5.49308962704,0.0188067243144,-0.0837768142135,0.0,403.0802330564832,402.90856927561185,405.716263303722,404.70862322895556
3.4800000000000026,1.85785343078,-0.572998572662,21.0304840519,6.16918143944,6.13137157688,0.0,2.20744069306,-1.29342470499,5.61575919059,0.00169531577855,-0.0911073932935,0.0,479.16357921968614,478.60032554492074,478.8259540674796,477.52209254659914
3.5400000000000027,1.9930361137,-0.652694270376,21.3678860593,6.17025933955,6.12617456697,0.0,2.29906390922,-1.36302139328,5.63068930906,0.0389423937099,-0.0788859550201,0.0,447.5108926374798,448.4985950162657,444.48296325190364,447.525687873494
3.6000000000000028,2.13416696273,-0.736800625783,21.7084547059,6.1723909268,6.12084795197,0.0,2.40564943033,-1.44024384724,5.72093040103,0.0276297284066,-0.132365097133,0.0,473.48351714007663,469.342707665844,471.0663325896965,470.191031113659
3.660000000000003,2.28035117561,-0.824529326487,22.0456554971,6.17422847603,6.11297629496,0.0,2.46774000159,-1.48406260726,5.51993815664,0.0360290540441,-0.128952192279,0.0,373.79161382819973,374.10480067148495,373.5981519584754,374.41694603740945
3.720000000000003,2.43177575802,-0.915761929615,22.3789826273,6.1765228221,6.10471649467,0.0,2.58039438258,-1.5567610929,5.59031487884,0.0423275813796,-0.167328837532,0.0,466.14428766817844,463.1171440007539,464.70803167102457,465.20221479377375
3.780000000000003,2.5901859282,-1.01134643194,22.7168419236,6.18019398728,6.09608987688,0.0,2.70071123386,-1.62901588667,5.67091130032,0.0842476798255,-0.117448448775,0.0,467.9753893978867,471.82267549617745,467.10380140272764,470.36428361359435
3.840000000000003,2.75541860669,-1.11089223125,23.0566190342,6.18509678174,6.08904003393,0.0,2.80758927312,-1.68877372828,5.65484204578,0.0760937496586,-0.117595336682,0.0,440.19463423305376,440.16994702385347,440.708936910865,440.0397610041719
3.900000000000003,2.92829270186,-1.2144932012,23.401032552,6.19036119288,6.08277924345,0.0,2.95535486227,-1.76395230548,5.82441201064,0.104361659208,-0.0861216747005,0.0,496.4365036026246,498.73222490918965,496.4170251730062,498.4925724661791
3.960000000000003,3.10967110849,-1.32226619123,23.7532252164,6.19674741445,6.07731332008,0.0,3.0909323365,-1.82782097304,5.91462703853,0.110291391083,-0.103586167926,0.0,476.2928133206731,474.94843593058243,476.89296558138074,477.3548335678256
4.020000000000002,3.29871711304,-1.43351378709,24.1081084028,6.20492196104,6.07095377835,0.0,3.21106027902,-1.87979641992,5.91459642371,0.164036153438,-0.111295681734,0.0,450.1481115735344,449.5139320673458,447.6063937388679,451.9750406509316
4.080000000000001,3.49464628132,-1.54758640412,24.4610149699,6.21490042242,6.06427259179,0.0,3.32042065967,-1.92192705314,5.84913559821,0.170496927561,-0.111468109095,0.0,429.6629874009549,429.6369124186914,427.64487043640946,428.22252835446943
4.14,3.69798953922,-1.66426645495,24.8133795719,6.22497275917,6.05860881388,0.0,3.45809734691,-1.96648151988,5.89588495114,0.16203402998,-0.0727592826522,0.0,462.81571103654124,465.84510435989546,465.2685276691911,464.6308884769031
4.199999999999998,3.90931381935,-1.78335112184,25.1669498054,6.23473313927,6.05480454448,0.0,3.58628931678,-2.00222124196,5.88968247533,0.163919612479,-0.049291814796,0.0,447.9954179509365,449.8968934494334,448.61820591143345,448.7962391141548
4.259999999999997,4.12781565588,-1.9043093831,25.5177511083,6.24490784852,6.05155098509,0.0,3.69732972043,-2.02905317297,5.80408141325,0.17898950506,-0.066580591969,0.0,423.089854393526,421.596077434161,422.41420654076444,423.74099838764465
